alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1716619734.2376,elite,10192.895239949,1713698042.0691,"AS398101 GoDaddy.com, LLC",GO-DADDY-COM-LLC,Ashburn,"North America",NA,"United States",US,,false,"GoDaddy.com, LLC",39.0469,-77.4903,false,"GoDaddy.com, LLC",true,Virginia,success,America/New_York,20149,1716374807,1716619734.2376,18667,socks4,socks4://198.12.248.208:18667,true,7454.3149471283,2000,26468,7.0254320640719,198.12.248.208
true,1716408687.7444,elite,263.2342902291,1714931878.0825,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"Firstbyte Hosting",true,Moscow,success,Europe/Moscow,102483,1716141590,1716619734.1471,4444,http,http://185.128.107.7:4444,false,235.05878448486,35754,20,99.944093475709,185.128.107.7
true,1716619733.9782,elite,91.12896077266,1713312174.9349,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6918,3.2021,false,"OVH ISP",true,Hauts-de-France,success,Europe/Paris,59100,1716336652,1716619733.9782,80,http,http://46.105.44.110:80,false,82.10015296936,19926,29299,40.479431183342,46.105.44.110
true,1716619733.8997,elite,5881.3595370919,1710575435.6266,"AS58424 # 3BEo, Sangkat Beoun Prolit, Khan 7Makara, Phnom Penh.",XINWEITELECOM-KH,"Phnom Penh",Asia,AS,Cambodia,KH,,false,XINWEITELECOM,11.5583,104.9121,false,"Xinwei(Cambodia)Telecom Co",true,"Phnom Penh",success,Asia/Phnom_Penh,,1716384203,1716619733.8997,8083,http,http://43.255.113.232:8083,false,4214.7314548492,10543,24957,29.698591549296,43.255.113.232
true,1716619648.6554,anonymous,7657.4187354827,1710549500.9558,"AS35425 IOMART MANAGED SERVICES LIMITED",BYTEMARK-AS,York,Europe,EU,"United Kingdom",GB,,true,"Bytemark Computer Consulting Ltd /19",53.9801,-1.13009,false,"Bytemark Computer Consulting Ltd",true,England,success,Europe/London,"YO26 6BL",1716169104,1716619733.898,34409,http,http://212.110.188.211:34409,false,2997.6711273193,8529,63131,11.902037398828,212.110.188.211
true,1716567280.3897,elite,265.43038907873,1714933525.7805,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"First Server Limited",true,Moscow,success,Europe/Moscow,102483,1716143175,1716619733.7614,4444,http,http://185.105.90.93:4444,false,233.52074623108,35704,24,99.932825794895,185.105.90.93
true,1716409370.821,elite,295.32723242649,1714931887.2509,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"MediaServicePlus LLC",true,Moscow,success,Europe/Moscow,102483,1716141553,1716619733.7134,4444,http,http://185.128.106.40:4444,false,298.32220077515,35742,23,99.935691318328,185.128.106.40
true,1716619389.2779,anonymous,4920.6684524845,1710634430.3898,"AS45820 Tata Teleservices ISP AS",TTSL-MEISISP,"New Delhi",Asia,AS,India,IN,,false,ILL,28.652,77.1663,false,"Tata Teleservices Limited -GSM Division",true,"National Capital Territory of Delhi",success,Asia/Kolkata,110043,1716153420,1716619733.7124,80,http,http://49.249.155.3:80,false,443.51100921631,21810,68326,24.196769326351,49.249.155.3
true,1716411734.9053,elite,288.11673361547,1714931159.3365,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"Firstbyte Hosting",true,Moscow,success,Europe/Moscow,102483,1716140809,1716619733.5162,4444,http,http://45.9.75.172:4444,false,276.12781524658,35783,8,99.97764801207,45.9.75.172
true,1716619733.3708,transparent,6083.8350263342,1710574552.2244,"AS266436 NETCENTER TELECOM","NETCENTER TELECOM","Porto Seguro","South America",SA,Brazil,BR,,false,"Netcenter Telecom",-16.6718,-39.2642,false,"Netcenter Telecom",true,Bahia,success,America/Bahia,45810,1716146760,1716619733.3708,3600,http,http://170.82.13.121:3600,false,2645.3285217285,9150,82880,9.9424100836684,170.82.13.121
true,1716618699.8852,elite,524.47901211521,1715439819.7177,"AS20115 Charter Communications",CHARTER-20115,"St Louis","North America",NA,"United States",US,,false,Spectrum,38.6375,-90.3778,false,"Ladue Sd-horton Watkins HS",true,Missouri,success,America/Chicago,63124,1716413879,1716619733.3315,8080,http,http://71.86.129.131:8080,false,382.3549747467,4018,1148,77.777777777778,71.86.129.131
true,1716619733.3023,elite,7649.5961160203,1712709959.1634,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6918,3.2021,false,"OVH ISP",true,Hauts-de-France,success,Europe/Paris,59100,1716422666,1716619733.3023,27905,socks4,socks4://5.39.69.35:27905,true,9092.0910835266,2757,24983,9.9387166546503,5.39.69.35
true,1716619717.514,elite,2006.3275825994,1710556921.6174,"AS63473 HostHatch, LLC",HOSTHATCH,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,HostHatch,22.3193,114.169,false,"HostHatch, LLC",true,Kowloon,success,Asia/Hong_Kong,96521,1716147675,1716619733.272,8085,http,http://103.73.66.36:8085,false,2119.8627948761,45682,47308,49.125712442198,103.73.66.36
true,1716618776.957,elite,505.00818874565,1716455043.3095,"AS20115 Charter Communications",CHARTER-20115,"St Louis","North America",NA,"United States",US,,false,Spectrum,38.5904,-90.3467,false,"Ladue Sd-horton Watkins HS",true,Missouri,success,America/Chicago,63119,1716455044,1716619733.223,8080,http,http://71.86.129.160:8080,false,488.13056945801,3125,359,89.695752009185,71.86.129.160
true,1716619733.1481,elite,3622.0064695955,1710715532.3472,"AS136287 Falconet Internet Pvt.ltd.",FALCONET-AS-IN,Kurukshetra,Asia,AS,India,IN,,false,"Falconet Internet Pvt. Ltd",29.9666,76.8358,false,,true,Haryana,success,Asia/Kolkata,136132,1716414799,1716619733.1481,5678,socks4,socks4://103.87.24.34:5678,true,1004.2142868042,5797,32793,15.022026431718,103.87.24.34
true,1716619732.9339,transparent,6710.5828712525,1711227474.4595,"AS142364 PT Subnet Data Nusantara",SDN-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"Subnet Data Nusantara",-6.2114,106.8446,false,,true,Jakarta,success,Asia/Jakarta,,1716575015,1716619732.7276,8080,http,http://103.170.100.96:8080,false,2945.1467990875,4162,45601,8.3636436710005,103.170.100.96
true,1716619732.5615,elite,5731.9004717631,1707919406.2003,"AS50926 AXARNET COMUNICACIONES, S.L.",AXARNET-AS,Granada,Europe,EU,Spain,ES,,true,"AXARNET COMUNICACIONES, S.L.",37.1952,-3.66486,false,"Cubenode System SL",true,Andalusia,success,Europe/Madrid,18015,1716595621,1716619732.5615,26777,socks4,socks4://185.129.250.183:26777,true,4050.8744716644,2542,31075,7.5616503554749,185.129.250.183
true,1716619684.0485,transparent,6961.1309083872,1711819443.6288,"AS269862 M & B Soluciones Peru S.A.C. (FASTNET)","M & B Soluciones Peru S.A.C. FASTNET",Lima,"South America",SA,Peru,PE,,false,FASTNET,-12.0463,-77.0427,false,FASTNET,true,Lima,success,America/Lima,,1716060720,1716619732.5429,999,http,http://168.194.169.101:999,false,3266.480922699,6312,60747,9.4126068089294,168.194.169.101
true,1716619689.7207,elite,3113.6140361971,1710547987.1442,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6916,3.20151,false,OVH,true,Hauts-de-France,success,Europe/Paris,59100,1716163579,1716619732.4338,80,http,http://149.202.91.219:80,false,3219.9242115021,11128,70639,13.609402326122,149.202.91.219
true,1716500098.141,elite,265.98645605853,1714933845.1019,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"Firstbyte Hosting",true,Moscow,success,Europe/Moscow,102483,1716143510,1716619732.3867,4444,http,http://185.128.107.80:4444,false,230.27610778809,35672,52,99.854439592431,185.128.107.80
true,1716619732.2293,transparent,5614.8363233206,1716479561.8968,"AS45758 Triple T Broadband Public Company Limited",TTBP-AS-AP,"Pak Kret",Asia,AS,Thailand,TH,,false,"Triple T Broadband Public Company Limited",13.8995,100.543,false,"Triple T Broadband Public Company Limited",false,Nonthaburi,success,Asia/Bangkok,11120,1716479795,1716619732.2293,8080,http,http://223.204.50.252:8080,false,3756.2491893768,402,2571,13.521695257316,223.204.50.252
true,1716619572.727,elite,3249.6633202965,1715629929.4153,"AS44477 STARK INDUSTRIES SOLUTIONS LTD",STARK-INDUSTRIES,Meppel,Europe,EU,"The Netherlands",NL,,false,"Stark Industries Solutions LTD",52.6958,6.1956,false,"Stark Industries Solutions LTD",true,Drenthe,success,Europe/Amsterdam,7941,1716234742,1716619732.1884,80,http,http://85.209.153.174:80,false,172.88613319397,13111,7644,63.170320404722,85.209.153.174
true,1716408668.9848,elite,262.49047667752,1715328511.2297,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"Firstbyte Hosting",true,Moscow,success,Europe/Moscow,102483,1716538230,1716619732.178,4444,http,http://185.128.107.39:4444,false,238.19065093994,27851,5,99.982050545663,185.128.107.39
true,1716619729.527,elite,6071.0953759868,1716510260.0188,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",ALIBABA-CN-NET,Beijing,Asia,AS,China,CN,,true,"Hangzhou Alibaba Advertising Co., Ltd.",39.911,116.395,false,"Aliyun Computing Co.",false,Beijing,success,Asia/Shanghai,,1716510265,1716619732.1075,8800,socks5,socks5://8.130.54.67:8800,true,5524.959564209,172,12596,1.3471177944862,8.130.54.67
true,1716619497.9938,elite,3276.6079610921,1715631398.6824,"AS44477 STARK INDUSTRIES SOLUTIONS LTD",STARK-INDUSTRIES,Meppel,Europe,EU,"The Netherlands",NL,,false,"Stark Industries Solutions LTD",52.6958,6.1956,false,"Stark Industries Solutions LTD",true,Drenthe,success,Europe/Amsterdam,7941,1716236235,1716619732.0601,4444,http,http://85.209.153.174:4444,false,242.72155761719,13248,7563,63.658642064293,85.209.153.174
true,1716497843.4831,elite,261.64481466795,1714933162.0029,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"MediaServicePlus LLC",true,Moscow,success,Europe/Moscow,102483,1716142836,1716619731.9913,4444,http,http://185.128.106.185:4444,false,234.3168258667,35711,35,99.902086946791,185.128.106.185
true,1716619731.9043,elite,8830.664287261,1713575026.265,"AS16629 CTC. CORP S.A. (TELEFONICA EMPRESAS)","CTC. CORP S.A. TELEFONICA EMPRESAS",Pirque,"South America",SA,Chile,CL,,false,"CTC. CORP S.A. (TELEFONICA EMPRESAS)",-33.6335,-70.5761,false,"Telefonica Empresas Chile SA",true,"Santiago Metropolitan",success,America/Santiago,,1716602850,1716619731.9043,1117,socks4,socks4://181.212.136.34:1117,true,6514.9698257446,2224,30159,6.867801006701,181.212.136.34
true,1716411873.2251,elite,265.33157487731,1714931008.0556,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"Firstbyte Hosting",true,Moscow,success,Europe/Moscow,102483,1716140759,1716619731.7454,4444,http,http://45.9.75.160:4444,false,243.2074546814,35759,39,99.891055366222,45.9.75.160
true,1716500115.7019,elite,262.54472324208,1714933943.7196,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"Firstbyte Hosting",true,Moscow,success,Europe/Moscow,102483,1716143571,1716619731.725,4444,http,http://185.105.89.148:4444,false,233.63184928894,35707,20,99.944019928905,185.105.89.148
true,1716619731.7212,elite,3520.9830896966,1696968343.2518,"AS33651 Comcast Cable Communications, LLC",CMCS,"Daly City","North America",NA,"United States",US,,false,"Comcast Cable Communications, LLC",37.6844,-122.438,false,"Comcast Cable Communications, LLC",true,California,success,America/Los_Angeles,94014,1716590678,1716619731.7212,32100,socks4,socks4://50.250.205.21:32100,true,3840.916633606,18463,83509,18.10595065312,50.250.205.21
true,1716619731.7197,elite,229.44956354748,1696967307.1024,"AS3356 Level 3 Parent, LLC",LEVEL3,Amsterdam,Europe,EU,"The Netherlands",NL,,false,"Level 3 Communications, Inc.",52.3676,4.90414,false,Workday,true,"North Holland",success,Europe/Amsterdam,1012,1716588361,1716619731.7197,54321,socks4,socks4://213.19.205.18:54321,true,873.64649772644,12093,89743,11.874975450725,213.19.205.18
true,1716619355.6796,elite,748.21226201816,1710556243.6803,"AS134196 ANYUN INTERNET TECHNOLOGY (HK) CO.,LIMITED",ANYUN-INTERNET-TECHNOLOGY-HK-CO-LIMITED,"Hong Kong",Asia,AS,"Hong Kong",HK,,false,"Defender cloud international llc",22.3964,114.109,false,ANYUN,true,"New Territories",success,Asia/Hong_Kong,,1716600613,1716619731.6095,80,http,http://198.44.255.3:80,false,743.95775794983,20826,33080,38.63391830223,198.44.255.3
true,1716619731.5872,elite,6040.1179700995,1710176196.6517,"AS46606 Unified Layer",UNIFIEDLAYER-AS-1,Provo,"North America",NA,"United States",US,"East Bay",true,"Unified Layer",40.2069,-111.642,false,"Unified Layer",true,Utah,success,America/Denver,84606,1716509207,1716619731.5872,32210,socks4,socks4://162.214.154.178:32210,true,999.9086856842,1252,25317,4.7122586472957,162.214.154.178
true,1716619731.5246,transparent,6478.3500121828,1710545596.4837,"AS266315 Ubbinet Provedor de Servicos de Internet Ltda ME","Ubbinet Provedor de Servicos de Internet Ltda ME","Sao Fidelis","South America",SA,Brazil,BR,,false,"Ubbinet Provedor de Servicos de Internet Ltda ME",-21.7175,-41.7883,false,"Ubbinet Provedor de Servicos de Internet Ltda ME",true,"Rio de Janeiro",success,America/Sao_Paulo,28400,1716150035,1716619731.5246,8080,http,http://170.238.104.213:8080,false,705.0769329071,8458,83775,9.1702535968688,170.238.104.213
true,1716619647.8077,transparent,5231.3173965352,1715239504.7326,"AS21183 Vodafone Albania Sh.A.",VODAFONE-FIX-AS,Tirana,Europe,EU,Albania,AL,,false,ABCom,41.3253,19.8184,false,,true,Tirana,success,Europe/Tirane,,1716449595,1716619731.13,8080,http,http://80.78.75.80:8080,false,535.24327278137,3418,26304,11.499899064666,80.78.75.80
true,1716619646.0003,elite,666.91216796056,1710543024.0729,"AS12876 SCALEWAY S.A.S.",AS12876,Vitry-sur-Seine,Europe,EU,France,FR,,true,SCALEWAY,48.792,2.39851,false,ONLINE,true,Île-de-France,success,Europe/Paris,94400,1716147632,1716619731.0818,8888,http,http://51.15.242.202:8888,false,113.13271522522,45729,48150,48.710574249832,51.15.242.202
true,1716619660.2606,elite,1766.3158698719,1710556141.0891,"AS38365 Beijing Baidu Netcom Science and Technology Co., Ltd.",Baidu,Beijing,Asia,AS,China,CN,,true,"Beijing Baidu Netcom Science and Technology Co., Ltd.",39.9042,116.407,false,"Beijing Baidu Netcom Science and Technology Co., Ltd.",false,Beijing,success,Asia/Shanghai,,1716149087,1716619731.0642,82,http,http://182.61.38.114:82,false,1512.1796131134,57575,34927,62.241897472487,182.61.38.114
true,1716618571.4696,elite,2747.604562026,1710575878.7208,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Zhengzhou,Asia,AS,China,CN,,false,"CHINA UNICOM China169 Backbone",34.7208,113.794,false,"Zhengzhou GIANT Computer Network Technology Co., Ltd",true,Henan,success,Asia/Shanghai,450000,1716158528,1716619731.0535,808,http,http://122.114.232.137:808,false,1127.5796890259,34213,57588,37.26865720417,122.114.232.137
true,1716619730.8601,transparent,5834.3285839111,1711206052.4133,"AS202561 High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.",highspeed,Antakya,Asia,AS,Türkiye,TR,,false,"High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.",36.2073,36.1619,false,"High Speed Telekomunikasyon VE Haberlesme Hizmetleri Ltd. STI",true,Hatay,success,Europe/Istanbul,31030,1716237535,1716619730.8601,8080,http,http://188.132.222.28:8080,false,807.0707321167,5711,56868,9.126064654277,188.132.222.28
true,1716619404.7507,elite,1293.1665700534,1715970333.0427,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"Santa Clara","North America",NA,"United States",US,,true,"DigitalOcean, LLC",37.3931,-121.962,false,"DigitalOcean, LLC",true,California,success,America/Los_Angeles,95054,1716575195,1716619730.7562,80,http,http://137.184.121.54:80,false,5303.6122322083,11775,1909,86.049400760012,137.184.121.54
true,1716567302.231,elite,265.76890498667,1714931596.1294,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"First Server Limited",true,Moscow,success,Europe/Moscow,102483,1716141339,1716619730.6155,4444,http,http://185.217.198.48:4444,false,235.02659797668,35747,29,99.918940071556,185.217.198.48
true,1716619730.5486,transparent,5300.370945246,1712793867.9394,"AS133360 PT Awinet Global Mandiri",IDNIC-AWINET-AS-ID,Pandeglang,Asia,AS,Indonesia,ID,,false,"PT Awinet Global Mandiri",-6.3094,106.1106,false,,true,Banten,success,Asia/Jakarta,,1716427454,1716619730.5486,8181,http,http://103.36.8.55:8181,false,2898.017168045,4171,44695,8.535587115786,103.36.8.55
true,1716619730.5237,transparent,6208.1101356682,1712396818.2487,"AS266710 Gimenez Pedro Santiago (Clorindaconectada)","Gimenez Pedro Santiago Clorindaconectada",Clorinda,"South America",SA,Argentina,AR,,false,"Gimenez Pedro Santiago (Clorindaconectada)",-25.2333,-57.8417,false,"Gimenez Pedro Santiago (Clorindaconectada)",true,Formosa,success,America/Argentina/Cordoba,3610,1716028027,1716619730.5237,999,http,http://45.230.8.28:999,false,1519.1791057587,5893,47357,11.066666666667,45.230.8.28
true,1716567261.733,elite,286.63517366342,1714931735.99,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"First Server Limited",true,Moscow,success,Europe/Moscow,102483,1716141442,1716619730.4628,4444,http,http://185.217.198.54:4444,false,274.86276626587,35689,66,99.815410432107,185.217.198.54
true,1716566922.7687,elite,291.93965226091,1714933115.2033,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"First Server Limited",true,Moscow,success,Europe/Moscow,102483,1716142820,1716619730.411,4444,http,http://185.105.90.88:4444,false,230.59153556824,35659,80,99.776154900809,185.105.90.88
true,1716618514.5995,elite,306.63096388837,1716217635.3941,"AS32244 Liquid Web, L.L.C",LIQUIDWEB,Lansing,"North America",NA,"United States",US,,true,"LIQUIDWEB, Liquid Web Inc",42.6898,-84.6427,false,SOURCEDNS,false,Michigan,success,America/Detroit,48917,1716217636,1716619730.2518,3128,http,http://67.227.240.28:3128,false,391.03984832764,7420,1029,87.821043910522,67.227.240.28
true,1716619730.2484,transparent,5775.5215036354,1710574977.9677,"AS34984 Superonline Iletisim Hizmetleri A.S.",TELLCOM-AS,Istanbul,Asia,AS,Türkiye,TR,,false,"Superonline Iletisim Hizmetleri A.S.",41.0108,28.9482,false,"Superonline Iletisim Hizmetleri",true,Istanbul,success,Europe/Istanbul,34096,1716179232,1716619730.2484,10001,http,http://176.236.124.252:10001,false,873.73566627502,9824,81949,10.704673487845,176.236.124.252
true,1716619509.0421,anonymous,3468.1446416322,1713013553.8276,"AS8075 Microsoft Corporation",MICROSOFT-CORP-MSN-AS-BLOCK,Chennai,Asia,AS,India,IN,,true,"Microsoft Corporation",13.081185,80.27178,false,"Microsoft Azure Cloud (southindia)",true,"Tamil Nadu",success,Asia/Kolkata,600001,1716121803,1716619730.1729,3128,http,http://20.235.159.154:3128,false,743.99948120117,17018,19243,46.931965472546,20.235.159.154
